ID,Hash,Subject,Message,Num_files,LOC,changed files | + | -| sum,Labels, 
17895,bb5e79cbd11dbb8aa91840108b67085e5d5d04f8,Link vec doc to & reference,It is not always obvious that people could see the docs for `&`  especially for beginners  it also helps learnability. ,1,2,   library/alloc/src/vec.rs--1--1--2,Perfective,
14916,671d7c4afb36a7dcedf9ec8a6f3ef00c19bfc260,Account for possible boxable `impl Future` in semicolon removal suggestions, ,7,72,   compiler/rustc_typeck/src/check/fn_ctxt/_impl.rs--20--2--22   .../rustc_infer/src/infer/error_reporting/mod.rs--11--6--17   .../suggestions/match-prev-arm-needing-semi.stderr--12--2--14   compiler/rustc_typeck/src/check/fn_ctxt/checks.rs--6--3--9   .../ui/suggestions/match-prev-arm-needing-semi.rs--5--1--6   compiler/rustc_middle/src/traits/mod.rs--1--1--2   compiler/rustc_typeck/src/check/_match.rs--1--1--2,Adaptive,
63056,5013f491954b9db4db4219f16fe3445f3fcf27c1,clean tests/ui/entry.rs,Cleaning the empty lines for clarity.   ,3,46,   tests/ui/entry.stderr--12--12--24   tests/ui/entry.rs--0--21--21   tests/ui/empty_enum.rs--0--1--1,Perfective,
81718,10359de4051d56feeacd455946b93ec48e6511fc,compiletest: Add support for running rustdoc tests,Add a new test directory called 'rustdoc' where all files inside are documented  and run against the `htmldocck` script to have assertions about the output.   ,5,54,   src/compiletest/runtest.rs--27--14--41   mk/tests.mk--5--1--6   src/compiletest/common.rs--3--1--4   src/compiletest/compiletest.rs--2--0--2   configure--1--0--1,Perfective,
99798,66e50892c1840a030892b2dc6480d42635990b0c,style fix, ,1,4,   src/libstd/treemap.rs--1--3--4,Perfective,
33604,4d62545687d0c10577eb75c058c0662e6b261395,Move def_id out add substsref, ,19,133,   src/librustc_mir/monomorphize/collector.rs--10--12--22   src/librustc_mir/transform/promote_consts.rs--17--5--22   src/librustc_mir/transform/inline.rs--5--8--13   src/librustc_codegen_ssa/mir/place.rs--8--3--11   src/librustc/mir/mod.rs--6--4--10   src/librustc_mir/transform/qualify_consts.rs--4--5--9   src/librustc_mir/borrow_check/error_reporting.rs--3--2--5   src/librustc_mir/borrow_check/mod.rs--2--3--5   .../borrow_check/nll/type_check/mod.rs--2--3--5   src/librustc_mir/borrow_check/places_conflict.rs--2--3--5   src/librustc_codegen_ssa/mir/block.rs--2--2--4   src/librustc_mir/interpret/place.rs--2--2--4   src/librustc_mir/borrow_check/mutability_errors.rs--1--2--3   src/librustc_mir/borrow_check/place_ext.rs--1--2--3   src/librustc_mir/transform/check_unsafety.rs--1--2--3   src/librustc_mir/transform/qualify_min_const_fn.rs--1--2--3   src/librustc/mir/visit.rs--1--1--2   src/librustc_mir/build/expr/as_place.rs--1--1--2   src/librustc_mir/transform/const_prop.rs--1--1--2,Perfective,
2296,78013f296acd79af84dede7dae1580fd36480c7c,Don't anonymize bound region names during typeck,Once this anonymization has performed  we have no  way of recovering the original names during NLL  borrow checking. Keeping the original names allows  error messages in full NLL mode to contain the original  bound region names.    As a result  the typeck results may contain types that  differ only in the names used for their bound regions. However   anonimization of bound regions does not guarantee that  all distinct types are unqual (e.g. not subtypes of each other).  For example  `for<'a> fn(&'a u32  &'a u32)` and  `for<'b  'c> fn(&'b u32  &'c u32)` are subtypes of each other   as explained here:    https://github.com/rust-lang/rust/blob/63cc2bb3d07d6c726dfcdc5f95cbe5ed4760641a/compiler/rustc_infer/src/infer/nll_relate/mod.rs#L682-L690    Therefore  any code handling types with higher-ranked regions already  needs to handle the case where two distinct `Ty`s are 'actually'  equal.   ,10,61,   compiler/rustc_typeck/src/check/writeback.rs--21--1--22   ...subtype.bound_inv_a_b_vs_bound_inv_a.nll.stderr--3--4--7   src/test/ui/lub-glb/old-lub-glb-object.nll.stderr--3--4--7   src/test/ui/rfc1623.nll.stderr--3--4--7   ...ype.bound_a_b_ret_a_vs_bound_a_ret_a.nll.stderr--2--2--4   .../ui/lub-glb/old-lub-glb-hr-noteq1.nll.stderr--2--2--4   src/test/ui/nll/relate_tys/hr-fn-aaa-as-aba.stderr--2--2--4   .../hr-subtype.bound_a_vs_free_x.nll.stderr--1--1--2   src/test/ui/nll/relate_tys/fn-subtype.stderr--1--1--2   src/test/ui/nll/relate_tys/trait-hrtb.stderr--1--1--2,Corrective,
72637,a2426a678d47c4dd7ecb891bf82c57b4201af702,config: Rename get_variant_names to doc_hint,The `ConfigType` trait is implemented for non-enum types  so the name no  longer makes perfect sense.   ,2,19,   src/config.rs--9--8--17   src/utils.rs--1--1--2,Perfective,
101872,9c98d0f99b44e1c57bdd60881518140e2593a5a4,Fix some old syntax, ,1,4,   src/rustc/middle/astencode.rs--2--2--4,Corrective,
9632,74eb44834cc12ce51396d94e98b04fdd0ad9bb64,Extract directory creation into its own function, ,1,39,   clippy_dev/src/lintcheck.rs--24--15--39,Perfective,
45949,65ae0b9a094d83616585438b86e38b36047d8b45,Change enum align semantics to care about absolute length  rather than difference.,"If we're only aligning enum discriminants that are ""not too far apart  (length-wise)""  then this works really well for enums with  consistently-long or consistently-short idents  but not for the mixed  ones.  However  consistently-long idents is somewhate of an uncommon case and  overlong idents may be allowed to be formatted suboptimally if that  makes mixed-length idents work better (and it does in this case).   ",5,79,   .../configs/enum_discrim_align_threshold/40.rs--22--0--22   .../configs/enum_discrim_align_threshold/20.rs--0--18--18   Configurations.md--8--8--16   src/items.rs--7--6--13   .../enum_discrim_align_threshold/{20.rs=>40.rs}--6--4--10,Corrective,
24017,3155eedb68b4aaefe89731b3e1c788453cee1f80,Don't use an exact lint counter anymore, ,3,33,   clippy_dev/src/update_lints.rs--14--11--25   src/lintlist/mod.rs--5--1--6   README.md--1--1--2,Corrective,
67312,d37c02525405261527675fd051b94a23b9330f0c,Update compiler-rt to fix MIPS64 infinite recursion,Fixes #37823.   ,1,2,   src/compiler-rt--1--1--2,Perfective,
57847,fc4a51a24200376f461f643eb9da7378eed075b5,"Prefer println!() to println!("""")", ,2,4,   src/bin/cargo-fmt.rs--1--1--2   src/config.rs--1--1--2,Perfective,
42095,5e6ac305355e7df7becdd23e7e225d1717bf705d,Rustup to rustc 1.33.0-nightly (8e2063d02 2019-01-07), ,1,4,   patches/0002-Disable-u128-and-i128-in-libcore.patch--2--2--4,Perfective,
94459,54368afc03054937e7f5a3b7a9b8cf9c8e85d962,Incorporate feedback from huonw,#NAME?,1,29,   src/libextra/num/bigint.rs--22--7--29,Perfective,
103348,71966176691588623b9f40d96879e4024774b215,tutorial: Reorder sections around the memory model discussion,Also some minor tweaks.   ,1,56,   doc/tutorial.md--27--29--56,Perfective,
101041,71dbbe145c42f3d9dc7842861738bfa64550dbbd,Make moves explicit in rfail tests, ,3,8,   src/test/run-fail/unwind-move.rs--2--2--4   src/test/run-fail/port-type.rs--1--1--2   src/test/run-fail/unwind-box-res.rs--1--1--2,Perfective,
63392,ad1959e8e426279f68c1dd73a67356638c9ee295,added dep nodes and comment, ,2,21,   src/librustc/ty/maps.rs--12--3--15   src/librustc/dep_graph/dep_node.rs--6--0--6,Perfective,
82346,1f5f76adc36082ec514a6cfa4ad2d7e6655a5253,std: Stabilize portions of `std::os::$platform`,This commit starts to organize the `std::os::$platform` modules and in the  process stabilizes some of the functionality contained within. The organization  of these modules will reflect the organization of the standard library itself  with extension traits for primitives in the same corresponding module.    The OS-specific modules will grow more functionality over time including  concrete types that are not extending functionality of other structures  and  these will either go into the closest module in `std::os::$platform` or they  will grow a new module in the hierarchy.    The following items are now stable:    * `os::{unix  windows}`  * `unix::ffi`  * `unix::ffi::OsStrExt`  * `unix::ffi::OsStrExt::{from_bytes  as_bytes  to_cstring}`  * `unix::ffi::OsString`  * `unix::ffi::OsStringExt::{from_vec  into_vec}`  * `unix::process`  * `unix::process::CommandExt`  * `unix::process::CommandExt::{uid  gid}`  * `unix::process::ExitStatusExt`  * `unix::process::ExitStatusExt::signal`  * `unix::prelude`  * `windows::ffi`  * `windows::ffi::OsStringExt`  * `windows::ffi::OsStringExt::from_wide`  * `windows::ffi::OsStrExt`  * `windows::ffi::OsStrExt::encode_wide`  * `windows::prelude`    The following items remain unstable:    * `unix::io`  * `unix::io::{Fd  AsRawFd}`  * `unix::fs::{PermissionsExt  OpenOptionsExt}`  * `windows::io`  * `windows::io::{Handle  AsRawHandle}`  * `windows::io::{Socket  AsRawSocket}`  * `windows::fs`  * `windows::fs::OpenOptionsExt`    Due to the reorgnization of the platform extension modules  this commit is a  breaking change. Most imports can be fixed by adding the relevant libstd module  in the `use` path (such as `ffi` or `fs`).    [breaking-change]   ,9,82,   src/libstd/sys/unix/ext.rs--21--16--37   src/libstd/sys/windows/ext.rs--16--15--31   src/libstd/os.rs--1--1--2   src/libstd/process.rs--1--1--2   src/libstd/sys/unix/os.rs--1--1--2   src/libstd/sys/unix/process2.rs--1--1--2   src/libstd/sys/windows/mod.rs--1--1--2   src/libstd/sys/windows/os.rs--1--1--2   src/libstd/sys/windows/process2.rs--1--1--2,Adaptive,
59207,2c78bb49fde79e93b110a979f1f11b3f1221e1ef,Add --all flag to ./x.py clean,This flag removes all build artifacts  including the LLVM build  directory.   ,4,51,   src/bootstrap/clean.rs--20--15--35   src/bootstrap/flags.rs--8--2--10   src/bootstrap/lib.rs--2--2--4   src/bootstrap/builder.rs--1--1--2,Adaptive,
53344,062a46fdd1d49b1ccdc4f713433521463224d7d9,Reduce diagnostic verbosity by removing labels, ,9,41,   src/librustc_typeck/check/_match.rs--9--8--17   src/test/compile-fail/struct-pat-derived-error.rs--2--4--6   src/test/ui/missing-fields-in-struct-pattern.stderr--1--5--6   src/test/ui/error-codes/E0026-teach.stderr--1--1--2   src/test/ui/error-codes/E0026.stderr--1--1--2   src/test/ui/missing-fields-in-struct-pattern.rs--1--1--2   src/test/ui/numeric-fields.stderr--1--1--2   src/test/ui/type-check/issue-41314.stderr--1--1--2   src/test/ui/union/union-fields-2.stderr--1--1--2,Perfective,
8248,6e77bcbbcd3b92c535c5d272f9508c55ffaa121e,Add Debug implementation for hir::intravisit::FnKind, ,1,2,   compiler/rustc_hir/src/intravisit.rs--1--1--2,Adaptive,
25053,ff65bffe2b143528ff90d5226b18ceca750d7c02,Fix cycle error when emitting suggestion for mismatched `fn` type,Fixes #66667    Previously  we called `tcx.typeck_tables_of` when determining whether or  not to emit a suggestion for a type error. However  we might already be  type-checking the `DefId` we pass to `typeck_tables_of` (it could be  anywhere in the query stack).    Fortunately  we only need the function signature  not the entire  `TypeckTables`. By using `tcx.fn_sig`  we avoid the possibility of cycle  errors while retaining the ability to emit a suggestion.   ,3,39,   .../issues/issue-66667-function-cmp-cycle.stderr--22--0--22   src/librustc_typeck/check/op.rs--2--8--10   .../ui/issues/issue-66667-function-cmp-cycle.rs--7--0--7,Corrective,
95430,02f7f72a9af16607f9c08989fe56d417842a24dd,"Provide a ""configure"" option to disable LLVM assertions",Builds are considerably faster without assertions  so when working on  e.g. libstd  which doesn't directly interact with LLVM  one might want  to disable them.   ,1,14,   configure--11--3--14,Adaptive,
8716,819247f179c0af011ea7219dc361209851eb487d,Update char::escape_debug_ext to handle different escapes in strings vs. chars,"Fixes #83046    The program        fn main() {          println!(""{:?}""  '""');          println!(""{:?}""  ""'"");      }    would previously print        '\""'      ""\'""    With this patch it now prints:        '""'      ""'""   ",7,53,   library/core/src/char/methods.rs--20--5--25   library/core/src/fmt/mod.rs--7--2--9   library/core/src/str/mod.rs--4--3--7   library/alloc/tests/fmt.rs--1--3--4   src/test/rustdoc-ui/check-doc-alias-attr.stderr--1--2--3   src/test/ui/rustdoc/check-doc-alias-attr.stderr--1--2--3   library/core/src/char/mod.rs--2--0--2,Perfective,
22724,a91bad6542e40805b68fc9841fdee59a015fca2b,Highlight an error that can only happen in CTFE, ,1,2,   src/librustc_middle/mir/interpret/error.rs--1--1--2,Perfective,
3137,df9a2e0687895731e12f4a2651e8d70acd08872d,Handle irrufutable or unreachable let-else, ,3,40,   .../usefulness/top-level-alternation.stderr--13--9--22   .../src/thir/pattern/check_match.rs--14--1--15   .../ui/pattern/usefulness/top-level-alternation.rs--3--0--3,Adaptive,
79171,e47e91013ed69e967bb3a07145e86a789c28a1b4,Format while loops  including labels, ,3,42,   src/expr.rs--23--3--26   tests/target/loop.rs--8--1--9   tests/source/loop.rs--6--1--7,Adaptive,
81498,33dca5e3ad376e7bd1fd618d5bbd0ed3a27840f8,rustc: Add long diagnostics for E0165, ,1,21,   src/librustc/diagnostics.rs--20--1--21,Adaptive,
658,d846fe052294be6bd763bfb08479c9b93cda90fd,Add regression test for #90752, ,1,32,   src/test/ui/drop/issue-90752.rs--32--0--32,Perfective,
9495,714a826439b4e61485e3afdfae8c08924120960a,Create types dir and move old module under it, ,1,0,   clippy_lints/src/{types.rs=>types/mod.rs}--0--0--0,Perfective,
14162,7c612c1c5086fb52bed1e0c8f222af109c448267,Force contributors/reviewers to set _some_ changelog entry, ,1,8,   .github/PULL_REQUEST_TEMPLATE.md--4--4--8,Perfective,
41245,7754eb05c41debde225077e1708ab7ba01df62be,fix stabilization order of uniform_paths., ,1,4,   src/libsyntax/feature_gate.rs--2--2--4,Corrective,
82229,1ea971ff87e7aee729c7330a394b975fb3a598b1,Add test case for stable import of invalid span information., ,3,49,   src/test/auxiliary/crate_with_invalid_spans.rs--22--0--22   .../run-pass/import-crate-with-invalid-spans.rs--15--0--15   .../auxiliary/crate_with_invalid_spans_macros.rs--12--0--12,Perfective,
22848,68721d4bb46cc84623acc6056fbea6e13c33190e,Update dependencies, ,1,12,   Cargo.lock--6--6--12,Perfective,
37142,ad52c77a46593f2ebd4ae5a291f1a698527bb123,ci: Attempt to skip a full rustc compile on dist*,Currently when we're preparing cross-compiled compilers it can take  quite some time because we have to build the compiler itself three  different times. The first is the normal bootstrap  the second is a  second build for the build platform  and the third is the actual target  architecture compiler. The second compiler was historically built  exclusively for procedural macros  and long ago we didn't actually need  it.    This commit tries out avoiding that second compiled compiler  meaning we  only compile rustc for the build platform only once. Some local testing  shows that this is promising  but bors is of course the ultimate test!   ,1,30,   src/bootstrap/tool.rs--15--15--30,Perfective,
3800,4dd933cdc244e9aed766553909a5ebf7572baec1,Deprecate llvm_asm!, ,1,4,   library/core/src/macros/mod.rs--4--0--4,Perfective,
78129,5225feceaa345e55bdd3b45007555f6d477faf55,shadowing detection, ,5,45,   src/shadow.rs--22--15--37   README.md--1--1--2   src/lib.rs--1--1--2   src/methods.rs--1--1--2   tests/compile-fail/approx_const.rs--1--1--2,Adaptive,
58798,17a2a766ac61762fdec7e89c80ce9f8ac97bf654,zircon: the type of zx_handle_t is now unsigned,This is a kernel ABI change that landed today. I noticed some other ABI  issues and have left a note to cleanup once they are better defined.   ,1,7,   src/libstd/sys/unix/process/zircon.rs--6--1--7,Perfective,
90648,7cf4d8bc446177204e9e12b1efb199a5dbc956b5,Used inherited mutability in lexer::Reader., ,6,83,   src/libsyntax/parse/lexer.rs--16--19--35   src/libsyntax/ext/tt/transcribe.rs--15--19--34   src/libsyntax/parse/comments.rs--4--3--7   src/libsyntax/ext/tt/macro_parser.rs--1--2--3   src/librustdoc/html/highlight.rs--1--1--2   src/libsyntax/parse/parser.rs--1--1--2,Perfective,
46429,86afd26a6eeb87cf081a65f22b8f79f16aa7da55,Update ISSUE_TEMPLATE, ,1,2,   .github/ISSUE_TEMPLATE.md--1--1--2,Perfective,
91297,7bb498bd7a09f024fe46fc58ea17fe44cbc68df0,Mass rename if_ok! to try!,"This ""bubble up an error"" macro was originally named if_ok! in order to get it  landed  but after the fact it was discovered that this name is not exactly  desirable.    The name `if_ok!` isn't immediately clear that is has much to do with error  handling  and it doesn't look fantastic in all contexts (if if_ok!(...) {}). In  general  the agreed opinion about `if_ok!` is that is came in as subpar.    The name `try!` is more invocative of error handling  it's shorter by 2 letters   and it looks fitting in almost all circumstances. One concern about the word  `try!` is that it's too invocative of exceptions  but the belief is that this  will be overcome with documentation and examples.    Close #12037   ",32,100,   src/libsyntax/print/pprust.rs--15--16--31   src/librustdoc/html/render.rs--3--4--7   src/libextra/json.rs--1--2--3   src/libstd/repr.rs--1--2--3   src/libextra/stats.rs--1--1--2   src/libnative/io/pipe_unix.rs--1--1--2   src/libnative/io/pipe_win32.rs--1--1--2   src/librustc/back/archive.rs--1--1--2   src/librustc/driver/driver.rs--1--1--2   src/librustc/metadata/decoder.rs--1--1--2   src/librustc/middle/dataflow.rs--1--1--2   src/librustc/middle/liveness.rs--1--1--2   src/librustdoc/html/escape.rs--1--1--2   src/librustdoc/html/format.rs--1--1--2   src/librustdoc/lib.rs--1--1--2   src/libsemver/lib.rs--1--1--2   src/libserialize/ebml.rs--1--1--2   src/libstd/fmt/mod.rs--1--1--2   src/libstd/hashmap.rs--1--1--2   src/libstd/io/buffered.rs--1--1--2   src/libstd/io/fs.rs--1--1--2   src/libstd/io/mem.rs--1--1--2   src/libstd/io/mod.rs--1--1--2   src/libstd/io/util.rs--1--1--2   src/libstd/macros.rs--1--1--2   src/libstd/tuple.rs--1--1--2   src/libstd/vec.rs--1--1--2   src/libsyntax/diagnostic.rs--1--1--2   src/libsyntax/print/pp.rs--1--1--2   src/libterm/lib.rs--1--1--2   src/libterm/terminfo/parser/compiled.rs--1--1--2   src/libtest/lib.rs--1--1--2,Perfective,
